stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,platform_code,stop_url
de:09178:3069,Niernsdorf,48.4414253123833,11.5195550306631,1,,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3069
de:09178:3069:0:1,Niernsdorf,48.4413120857049,11.5194741822875,,de:09178:3069,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3069
de:09178:3071,Dürnast,48.4051620020761,11.6952026181914,1,,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3071
de:09178:3071:0:1,Dürnast,48.4051620020761,11.6952026181914,,de:09178:3071,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3071
de:09178:3072,Hohenbachern,48.3982915337775,11.6905852776304,1,,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3072
de:09178:3072:0:1,Hohenbachern,48.3982915337775,11.6905852776304,,de:09178:3072,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3072
de:09178:3073,"Freising, Christopher-Paudiß-Platz",48.4010708453951,11.7510688457186,1,,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3073
de:09178:3073:0:1,"Freising, Christopher-Paudiß-Platz",48.4011006655119,11.7510149468015,,de:09178:3073,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3073
de:09178:3074,"Wolfersdorf, Siedlung",48.47685881579,11.7098721067831,1,,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3074
de:09178:3074:0:1,"Wolfersdorf, Siedlung",48.4770076939228,11.709881089936,,de:09178:3074,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3074
de:09178:3074:0:2,"Wolfersdorf, Siedlung",48.4766980269159,11.7098631236303,,de:09178:3074,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3074
de:09178:3075,Holzen,48.4652807143051,11.7245954942919,1,,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3075
de:09178:3075:0:1,Holzen,48.4653045402715,11.7247302415845,,de:09178:3075,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3075
de:09178:3075:0:2,Holzen,48.4652747578117,11.7244697301521,,de:09178:3075,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3075
de:09178:3076,"Wolfersdorf, Gasthof",48.4803781779335,11.707823947935,1,,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3076
de:09178:3076:0:1,"Wolfersdorf, Gasthof",48.4804853627969,11.7077969984765,,de:09178:3076,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3076
de:09178:3076:0:2,"Wolfersdorf, Gasthof",48.4802769475768,11.7078598805464,,de:09178:3076,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3076
de:09178:3077,"Wolfersdorf, Anwesen zum Fürst",48.4690152980077,11.7168789660002,1,,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3077
de:09178:3077:0:1,"Wolfersdorf, Anwesen zum Fürst",48.4690152980077,11.7169328649173,,de:09178:3077,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3077
de:09178:3077:0:2,"Wolfersdorf, Anwesen zum Fürst",48.4690033858969,11.7168250670832,,de:09178:3077,,https://efa.mvv-muenchen.de/index.html?name_origin=de:09178:3077
