org_id,code,name,path
15355,TUEIEWT,Professur für Energiewandlungstechnik (Prof. Herzog),TUM/Schools/Engineering and Design/Departments/Energy and Process Engineering/Energiewandlungstechnik (Prof. Herzog)
15356,TUEIHSA,Professur für Hochspannungs- und Anlagentechnik (Prof. Jossen komm.),TUM/Schools/Engineering and Design/Departments/Energy and Process Engineering/Hochspannungs- und Anlagentechnik (Prof. Jossen komm.)
15357,TUEIEAL,Lehrstuhl für Hochleistungs-Umrichtersysteme (Prof. Heldwein),TUM/Schools/Engineering and Design/Departments/Energy and Process Engineering/Hochleistungs-Umrichtersysteme (Prof. Heldwein)
15358,TUEIEWK,Professur für Energiemanagement-Technologien (Prof. Goebel),TUM/Schools/Engineering and Design/Departments/Energy and Process Engineering/Energiemanagement-Technologien (Prof. Goebel)
15360,TUEIEEN,Lehrstuhl für Elektrische Energieversorgungsnetze (Prof. Tonkoski),TUM/Schools/Engineering and Design/Departments/Energy and Process Engineering/Elektrische Energieversorgungsnetze (Prof. Tonkoski)
15364,TUEILNT,Lehrstuhl für Nachrichtentechnik (Prof. Kramer),"TUM/Schools/Computation, Information and Technology/Departments/Computer Engineering/Nachrichtentechnik (Prof. Kramer)"
15365,TUEILDV,Lehrstuhl für Datenverarbeitung (Prof. Diepold),"TUM/Schools/Computation, Information and Technology/Departments/Computer Engineering/Datenverarbeitung (Prof. Diepold)"
15366,TUEIRCS,Lehrstuhl für Realzeit-Computersysteme (Prof. Wille komm.),"TUM/Schools/Computation, Information and Technology/Departments/Computer Engineering/Realzeit-Computersysteme (Prof. Wille komm.)"
15367,TUEILKN,Lehrstuhl für Kommunikationsnetze (Prof. Kellerer),"TUM/Schools/Computation, Information and Technology/Departments/Computer Engineering/Kommunikationsnetze (Prof. Kellerer)"
15368,TUEIMMK,Lehrstuhl für Mensch - Maschine - Kommunikation (Prof. Hemmert komm.),"TUM/Schools/Computation, Information and Technology/Departments/Computer Engineering/Mensch - Maschine - Kommunikation (Prof. Hemmert komm.)"
15369,TULRNAV,Lehrstuhl für Kommunikation und Navigation (N.N.),TUM/Schools/Engineering and Design/Departments/Aerospace and Geodesy/Kommunikation und Navigation (N.N.)
15370,TUEILMT,Lehrstuhl für Medientechnik (Prof. Steinbach),"TUM/Schools/Computation, Information and Technology/Departments/Computer Engineering/Medientechnik (Prof. Steinbach)"
15371,TUEILUT,Professur für Leitungsgebundene Übertragungstechnik (Prof. Hanik),"TUM/Schools/Computation, Information and Technology/Departments/Computer Engineering/Leitungsgebundene Übertragungstechnik (Prof. Hanik)"
15376,TUEITEP,Professur für Microsensors and Actuators (Prof. Schrag),"TUM/Schools/Computation, Information and Technology/Departments/Electrical Engineering/Microsensors and Actuators (Prof. Schrag)"
15379,TUEIHLT,Lehrstuhl für Halbleitertechnologie (Prof. Belkin),"TUM/Schools/Computation, Information and Technology/Departments/Electrical Engineering/Halbleitertechnologie (Prof. Belkin)"
15380,TUEIMMS,Professur für Mikrostrukturierte mechatronische Systeme (N.N.),TUM/Fakultäten/Ehemalige Fakultät für Elektrotechnik und Informationstechnik/Lehrstühle und Professuren/Mikrostrukturierte mechatronische Systeme (N.N.)
15382,TUEIHES,Professur für Hybride elektronische Systeme (Prof. Kreupl),"TUM/Schools/Computation, Information and Technology/Departments/Electrical Engineering/Hybride elektronische Systeme (Prof. Kreupl)"
15384,TUEIBAI,Professur für Bioanaloge Informationsverarbeitung (Prof. Hemmert),"TUM/Schools/Computation, Information and Technology/Departments/Computer Engineering/Bioanaloge Informationsverarbeitung (Prof. Hemmert)"
15392,TUEILIS,Lehrstuhl für Integrierte Systeme (Prof. Herkersdorf),"TUM/Schools/Computation, Information and Technology/Departments/Computer Engineering/Integrierte Systeme (Prof. Herkersdorf)"
15393,TUEIEDA,Lehrstuhl für Entwurfsautomatisierung (Prof. Schlichtmann),"TUM/Schools/Computation, Information and Technology/Departments/Computer Engineering/Entwurfsautomatisierung (Prof. Schlichtmann)"
15394,TUEIHFT,Lehrstuhl für Hochfrequenztechnik (Prof. Eibert),"TUM/Schools/Computation, Information and Technology/Departments/Electrical Engineering/Hochfrequenztechnik (Prof. Eibert)"
15395,TUEINAN,Lehrstuhl für Nano- und Quantensensorik (Prof. Weig),"TUM/Schools/Computation, Information and Technology/Departments/Electrical Engineering/Nano- und Quantensensorik (Prof. Weig)"
15396,TUEIMSV,Lehrstuhl für Methoden der Signalverarbeitung (Prof. Utschick),"TUM/Schools/Computation, Information and Technology/Departments/Computer Engineering/Methoden der Signalverarbeitung (Prof. Utschick)"
15399,TUEIHOT,Professur für Höchstfrequenztechnik (N.N.),"TUM/Schools/Computation, Information and Technology/Departments/Electrical Engineering/Höchstfrequenztechnik (N.N.)"
15403,TUEILSR,Lehrstuhl für Steuerungs- und Regelungstechnik (Prof. Buss),"TUM/Schools/Computation, Information and Technology/Departments/Computer Engineering/Steuerungs- und Regelungstechnik (Prof. Buss)"
15405,TUEIMST,Lehrstuhl für Messsystem- und Sensortechnik (Prof. Chen komm.),"TUM/Schools/Computation, Information and Technology/Departments/Electrical Engineering/Messsystem- und Sensortechnik (Prof. Chen komm.)"
15415,TUINDEK,Dekanat IN,TUM/Fakultäten/Ehemalige Fakultät für Informatik/Dekanat IN
15417,TUINSBS,Servicebüro Studium Informatik (SB-S-IN),TUM/Fakultäten/Ehemalige Fakultät für Informatik/Zentrale Einrichtungen des Instituts für Informatik/Servicebüro Studium Informatik (SB-S-IN)
15422,TUINI00,Institut für Informatik,TUM/Fakultäten/Ehemalige Fakultät für Informatik/Institut für Informatik
15426,TUINI01,Informatik 1 - Lehrstuhl für Distributed Systems and Operating Systems (Prof. Bhatotia),"TUM/Schools/Computation, Information and Technology/Departments/Computer Science/Distributed Systems and Operating Systems (Prof. Bhatotia)"
15427,TUINI02,Informatik 2 - Lehrstuhl für Sprachen und Beschreibungsstrukturen in der Informatik (Prof. Seidl),"TUM/Schools/Computation, Information and Technology/Departments/Computer Science/Sprachen und Beschreibungsstrukturen in der Informatik (Prof. Seidl)"
15428,TUINI03,Informatik 3 - Lehrstuhl für Datenbanksysteme (Kemper em.),"TUM/Schools/Computation, Information and Technology/Departments/Computer Science/Datenbanksysteme (Kemper em.)"
15430,TUINI05,Informatik 5 - Lehrstuhl für Scientific Computing (Prof. Bungartz),"TUM/Schools/Computation, Information and Technology/Departments/Computer Science/Scientific Computing (Prof. Bungartz)"
15431,TUINI06,"Informatik 6 - Lehrstuhl für Robotik, Künstliche Intelligenz und Echtzeitsysteme (Prof. Knoll)","TUM/Schools/Computation, Information and Technology/Departments/Computer Engineering/Robotik, Künstliche Intelligenz und Echtzeitsysteme (Prof. Knoll)"
15432,TUINI07,Informatik 7 - Lehrstuhl für Theoretische Informatik (Prof. Esparza),"TUM/Schools/Computation, Information and Technology/Departments/Computer Science/Theoretische Informatik (Prof. Esparza)"
15433,TUINI08,Informatik 8 - Lehrstuhl für Netzarchitekturen und Netzdienste (Prof. Carle),"TUM/Schools/Computation, Information and Technology/Departments/Computer Engineering/Netzarchitekturen und Netzdienste (Prof. Carle)"
15434,TUINI09,Informatik 9 - Lehrstuhl für Computer Vision and Artificial Intelligence (Prof. Cremers),"TUM/Schools/Computation, Information and Technology/Departments/Computer Science/Computer Vision and Artificial Intelligence (Prof. Cremers)"
15435,TUINI10,Informatik 10 - Lehrstuhl für Rechnerarchitektur & Parallele Systeme (Prof. Schulz),"TUM/Schools/Computation, Information and Technology/Departments/Computer Engineering/Rechnerarchitektur & Parallele Systeme (Prof. Schulz)"
15436,TUINI11,Informatik 11 - Lehrstuhl für Angewandte Informatik / Kooperative Systeme (N.N.),"TUM/Schools/Computation, Information and Technology/Departments/Computer Science/Angewandte Informatik / Kooperative Systeme (N.N.)"
15437,TUINI12,Informatik 12 - Lehrstuhl für Bioinformatik (Prof. Rost),"TUM/Schools/Computation, Information and Technology/Departments/Computer Science/Bioinformatik (Prof. Rost)"
15438,TUINI13,Informatik 13 - Lehrstuhl für Decentralized Information Systems and Data Management (Prof. Leis),"TUM/Schools/Computation, Information and Technology/Departments/Computer Science/Decentralized Information Systems and Data Management (Prof. Leis)"
15439,TUINI14,Informatik 14 - Lehrstuhl für Effiziente Algorithmen (N.N.),"TUM/Schools/Computation, Information and Technology/Departments/Computer Science/Effiziente Algorithmen (N.N.)"
15440,TUINI15,Informatik 15 - Lehrstuhl für Grafik und Visualisierung (Prof. Westermann),"TUM/Schools/Computation, Information and Technology/Departments/Computer Science/Grafik und Visualisierung (Prof. Westermann)"
15441,TUINI16,Informatik 16 - Lehrstuhl für Informatikanwendungen in der Medizin (Prof. Navab),"TUM/Schools/Computation, Information and Technology/Departments/Computer Science/Informatikanwendungen in der Medizin (Prof. Navab)"
15442,TUINI17,Informatik 17 - Lehrstuhl für Wirtschaftsinformatik und Geschäftsprozessmanagement (Prof. Rinderle-Ma),"TUM/Schools/Computation, Information and Technology/Departments/Computer Science/Wirtschaftsinformatik und Geschäftsprozessmanagement (Prof. Rinderle-Ma)"
15443,TUINI18,Informatik 18 - Lehrstuhl für Decision Sciences & Systems (Prof. Bichler),"TUM/Schools/Computation, Information and Technology/Departments/Computer Science/Decision Sciences & Systems (Prof. Bichler)"
15444,TUINI19,Informatik 19 - Lehrstuhl für Software Engineering for Business Information Systems (Prof. Matthes),"TUM/Schools/Computation, Information and Technology/Departments/Computer Science/Software Engineering for Business Information Systems (Prof. Matthes)"
15453,TUS4OTD,Office of the Dean (LS) - School Office,TUM/Schools/Life Sciences/School Office/Office of the Dean (LS)
15456,TUS4OTS,School Office der TUM School of Life Sciences,TUM/Schools/Life Sciences/School Office
15520,TUS4OTC,Campus Office (Studiensekretariat) (LS) - School Office,TUM/Schools/Life Sciences/School Office/Campus Office (Studiensekretariat) (LS)
15556,TUWZS9X,Lehrstuhl für Biologische Chemie (Prof. Skerra),TUM/Schools/Life Sciences/Departments/Molecular Life Sciences/Biologische Chemie (Prof. Skerra)
15558,TUWZP9A,Lehrstuhl für Mikrobiologie (N.N.),TUM/Schools/Life Sciences/Departments/Molecular Life Sciences/Mikrobiologie (N.N.)
15560,TUWZU7Z,Lehrstuhl für Entwicklungsgenetik (N.N.),TUM/Schools/Life Sciences/Departments/Molecular Life Sciences/Entwicklungsgenetik (N.N.)
15561,TUWZQ7Y,Lehrstuhl für Chemie der Biopolymere (N.N.),TUM/Schools/Life Sciences/Departments/Molecular Life Sciences/Chemie der Biopolymere (N.N.)
15562,TUWZO9X,Lehrstuhl für Experimentelle Genetik (Prof. Hrabé de Angelis),TUM/Schools/Life Sciences/Departments/Molecular Life Sciences/Experimentelle Genetik (Prof. Hrabé de Angelis)
15563,TUWZI9Q,Professur für Bioinformatik (Prof. Frischmann),TUM/Schools/Life Sciences/Departments/Molecular Life Sciences/Bioinformatik (Prof. Frischmann)
15567,TUWZR5P,Professur für Peptidbiochemie (Prof. Kapurniotu),TUM/Schools/Life Sciences/Departments/Molecular Life Sciences/Peptidbiochemie (Prof. Kapurniotu)
15569,TUWZX6V,Lehrstuhl für Proteomik und Bioanalytik (Prof. Küster),TUM/Schools/Life Sciences/Departments/Molecular Life Sciences/Proteomik und Bioanalytik (Prof. Küster)
15575,TUWZT6Y,Lehrstuhl für Ernährung und Immunologie (Prof. Haller),TUM/Schools/Life Sciences/Departments/Molecular Life Sciences/Ernährung und Immunologie (Prof. Haller)
15578,TUWZX7T,Lehrstuhl für Humanbiologie (N.N.),TUM/Schools/Life Sciences/Departments/Molecular Life Sciences/Humanbiologie (N.N.)
15579,TUWZQ9I,Lehrstuhl für Lebensmittelchemie und molekulare Sensorik (Dr. Dawid komm.),TUM/Schools/Life Sciences/Departments/Molecular Life Sciences/Lebensmittelchemie und molekulare Sensorik (Dr. Dawid komm.)
15584,TUWZW4V,Lehrstuhl für Molekulare Ernährungsmedizin (Prof. Klingenspor),TUM/Schools/Life Sciences/Departments/Molecular Life Sciences/Molekulare Ernährungsmedizin (Prof. Klingenspor)
15593,TUWZY4Q,Professur für Biotechnologie der Naturstoffe (Prof. Schwab),TUM/Schools/Life Sciences/Departments/Molecular Life Sciences/Biotechnologie der Naturstoffe (Prof. Schwab)
15600,TUWZQ5P,Lehrstuhl für Atmosphärische Umweltforschung (Prof. Schmid),TUM/Schools/Life Sciences/Departments/Life Science Systems/Atmosphärische Umweltforschung (Prof. Schmid)
15605,TUWZO9R,Lehrstuhl für Bodenkunde (Prof. Schweizer komm.),TUM/Schools/Life Sciences/Departments/Life Science Systems/Bodenkunde (Prof. Schweizer komm.)
15607,TUWZT6P,Lehrstuhl für Terrestrische Ökologie (Prof. Weißer),TUM/Schools/Life Sciences/Departments/Life Science Systems/Terrestrische Ökologie (Prof. Weißer)
15608,TUWZQ6T,Lehrstuhl für Renaturierungsökologie (Prof. Kollmann),TUM/Schools/Life Sciences/Departments/Life Science Systems/Renaturierungsökologie (Prof. Kollmann)
15609,TUWZU5S,Lehrstuhl für Strategie und Management der Landschaftsentwicklung (Prof. Pauleit),TUM/Schools/Life Sciences/Departments/Life Science Systems/Strategie und Management der Landschaftsentwicklung (Prof. Pauleit)
15611,TUWZP2O,Lehrstuhl für Waldwachstumskunde (Prof. Seidl komm.),TUM/Schools/Life Sciences/Departments/Life Science Systems/Waldwachstumskunde (Prof. Seidl komm.)
15612,TUWZX6I,Professur für Waldinventur und nachhaltige Nutzung (Prof. Knoke),TUM/Schools/Life Sciences/Departments/Life Science Systems/Waldinventur und nachhaltige Nutzung (Prof. Knoke)
15614,TUWZS6U,Core Facility TUM Limnology Unit,TUM/Schools/Life Sciences/TUM Limnology Unit
15616,TUWZQ3Z,Professur für Waldernährung und Wasserhaushalt (Prof. Göttlein),TUM/Schools/Life Sciences/Departments/Life Science Systems/Waldernährung und Wasserhaushalt (Prof. Göttlein)
15619,TUWZT8O,Professur für Ökoklimatologie (Prof. Menzel),TUM/Schools/Life Sciences/Departments/Life Science Systems/Ökoklimatologie (Prof. Menzel)
15622,TUWZA1E,Professur für Geomorphologie und Bodenkunde (N.N.),TUM/Schools/Life Sciences/Departments/Life Science Systems/Geomorphologie und Bodenkunde (N.N.)
15626,TUWZI4V,Lehrstuhl für Botanik (Prof. Schneitz komm.),TUM/Schools/Life Sciences/Departments/Molecular Life Sciences/Botanik (Prof. Schneitz komm.)
15629,TUWZV2O,Lehrstuhl für Grünlandlehre (N.N.),TUM/Schools/Life Sciences/Departments/Life Science Systems/Grünlandlehre (N.N.)
15630,TUWZA6W,Lehrstuhl für Ökologischen Landbau und Pflanzenbausysteme (Prof. Hülsbergen),TUM/Schools/Life Sciences/Departments/Life Science Systems/Ökologischen Landbau und Pflanzenbausysteme (Prof. Hülsbergen)
15631,TUWZZ7X,Lehrstuhl für Pflanzenzüchtung (Prof. Schön),TUM/Schools/Life Sciences/Departments/Molecular Life Sciences/Pflanzenzüchtung (Prof. Schön)
15633,TUWZY5O,Lehrstuhl für Phytopathologie (Prof. Hückelhoven),TUM/Schools/Life Sciences/Departments/Molecular Life Sciences/Phytopathologie (Prof. Hückelhoven)
15636,TUWZU6A,Professur für Entwicklungsbiologie der Pflanzen (Prof. Schneitz),TUM/Schools/Life Sciences/Departments/Molecular Life Sciences/Entwicklungsbiologie der Pflanzen (Prof. Schneitz)
15643,TUWZI2W,Lehrstuhl für Systemverfahrenstechnik (Prof. Briesen),TUM/Schools/Life Sciences/Departments/Life Science Engineering/Systemverfahrenstechnik (Prof. Briesen)
15644,TUWZS9A,Lehrstuhl für Holzwissenschaft (Prof. Benz komm.),TUM/Schools/Life Sciences/Departments/Life Science Engineering/Holzwissenschaft (Prof. Benz komm.)
15645,TUWZR6Q,Lehrstuhl für Lebensmittel- und Bio-Prozesstechnik (N.N.),TUM/Schools/Life Sciences/Departments/Life Science Engineering/Lebensmittel- und Bio-Prozesstechnik (N.N.)
15646,TUWZT5R,Lehrstuhl für Agrarsystemtechnik (Prof. Bernhardt),TUM/Schools/Life Sciences/Departments/Life Science Engineering/Agrarsystemtechnik (Prof. Bernhardt)
15649,TUCSP03,Professur für Regenerative Energiesysteme (Prof. Gaderer),TUM/Integrative Research Institutes/TUM Campus Straubing für Biotechnologie und Nachhaltigkeit (TUMCS)/Lehrstühle und Professuren/Regenerative Energiesysteme (Prof. Gaderer)
15654,TUWZO8I,Professur für Holztechnologie (Prof. van de Kuilen),TUM/Schools/Engineering and Design/Departments/Materials Engineering/Holztechnologie (Prof. van de Kuilen)
15667,TUWZO4U,Lehrstuhl für Biotechnologie der Nutztiere (Prof. Schusser komm.),TUM/Schools/Life Sciences/Departments/Molecular Life Sciences/Biotechnologie der Nutztiere (Prof. Schusser komm.)
15668,TUWZV9T,Lehrstuhl für Tierphysiologie und Immunologie (Prof. Zehn),TUM/Schools/Life Sciences/Departments/Molecular Life Sciences/Tierphysiologie und Immunologie (Prof. Zehn)
15671,TUWZU5Y,Lehrstuhl für Zoologie (Prof. Luksch),TUM/Schools/Life Sciences/Departments/Molecular Life Sciences/Zoologie (Prof. Luksch)
15674,TUWZA8Q,Lehrstuhl für Tierernährung (N.N),TUM/Schools/Life Sciences/Departments/Molecular Life Sciences/Tierernährung (N.N)
15681,TUWZA2G,Forschungszentrum Weihenstephan für Brau- und Lebensmittelqualität,TUM/Weitere wissenschaftliche Einrichtungen/Forschungszentrum Weihenstephan für Brau- und Lebensmittelqualität
15682,TUWZA2H,Forschungsbrauerei (BE),TUM/Schools/Life Sciences/Forschungsbrauerei (BE)
15689,TUWZA2M,Versuchsstation für Pflanzenproduktion (Staatsgut Roggenstein),TUM/Schools/Life Sciences/TUM Plant Technology Center (PTC)/Field Crops Unit/Versuchsstation für Pflanzenproduktion (Staatsgut Roggenstein)
15701,TUMEZD0,Dekanat ME,TUM/Fakultäten/Ehemalige Fakultät für Medizin/Fakultätsverwaltung/Dekanat ME
15703,TUMESSK,TUM Medical Education Center,TUM/Fakultäten/Ehemalige Fakultät für Medizin/Fakultätsverwaltung/TUM Medical Education Center
15704,TUMEFVW,Fakultätsverwaltung Ehemalige Fakultät für Medizin,TUM/Fakultäten/Ehemalige Fakultät für Medizin/Fakultätsverwaltung
15715,TUMECH0,Klinik und Poliklinik für Chirurgie (Prof. Friess),TUM/Schools/Medicine and Health/Departments/Clinical Medicine/Klinik und Poliklinik für Chirurgie (Prof. Friess)
15716,TUMEPC0,Klinik und Poliklinik für Plastische Chirurgie und Handchirurgie (Prof. Machens),TUM/Schools/Medicine and Health/Departments/Clinical Medicine/Klinik und Poliklinik für Plastische Chirurgie und Handchirurgie (Prof. Machens)
15717,TUMEAN0,Klinik für Anästhesiologie und Intensivmedizin (Prof. Schneider),TUM/Schools/Medicine and Health/Departments/Clinical Medicine/Klinik für Anästhesiologie und Intensivmedizin (Prof. Schneider)
